Date,Open,High,Low,Close,Volume,Adj Close
1999-02-22,1731.319946,1731.319946,1731.319946,1731.319946,000,1731.319946
1999-02-23,1730.050049,1730.050049,1730.050049,1730.050049,000,1730.050049
1999-02-24,1706.030029,1706.030029,1706.030029,1706.030029,000,1706.030029
1999-02-25,1694.829956,1694.829956,1694.829956,1694.829956,000,1694.829956
1999-02-26,1685.77002,1685.77002,1685.77002,1685.77002,000,1685.77002
1999-03-01,1682.859985,1682.859985,1682.859985,1682.859985,000,1682.859985
1999-03-02,1668.369995,1668.369995,1668.369995,1668.369995,000,1668.369995
1999-03-03,1671.73999,1671.73999,1671.73999,1671.73999,000,1671.73999
1999-03-04,1697.76001,1697.76001,1697.76001,1697.76001,000,1697.76001
1999-03-05,1737.050049,1737.050049,1737.050049,1737.050049,000,1737.050049
1999-03-08,1747.040039,1747.040039,1747.040039,1747.040039,000,1747.040039
1999-03-09,1743.109985,1743.109985,1743.109985,1743.109985,000,1743.109985
1999-03-10,1752.75,1752.75,1752.75,1752.75,000,1752.75
1999-03-11,1767.930054,1767.930054,1767.930054,1767.930054,000,1767.930054
1999-03-12,1763.73999,1763.73999,1763.73999,1763.73999,000,1763.73999
1999-03-15,1781.02002,1781.02002,1781.02002,1781.02002,000,1781.02002
1999-03-16,1779.839966,1779.839966,1779.839966,1779.839966,000,1779.839966
1999-03-17,1768.27002,1768.27002,1768.27002,1768.27002,000,1768.27002
1999-03-18,1793.849976,1793.849976,1793.849976,1793.849976,000,1793.849976
1999-03-19,1770.339966,1770.339966,1770.339966,1770.339966,000,1770.339966
1999-03-22,1767.26001,1767.26001,1767.26001,1767.26001,000,1767.26001
1999-03-23,1719.76001,1719.76001,1719.76001,1719.76001,000,1719.76001
1999-03-24,1728.569946,1728.569946,1728.569946,1728.569946,000,1728.569946
1999-03-25,1757.75,1757.75,1757.75,1757.75,000,1757.75
1999-03-26,1747.949951,1747.949951,1747.949951,1747.949951,000,1747.949951
1999-03-29,1785.50,1785.50,1785.50,1785.50,000,1785.50
1999-03-30,1772.790039,1772.790039,1772.790039,1772.790039,000,1772.790039
1999-03-31,1753.209961,1753.209961,1753.209961,1753.209961,000,1753.209961
1999-04-01,1763.310059,1763.310059,1763.310059,1763.310059,000,1763.310059
1999-04-05,1800.670044,1800.670044,1800.670044,1800.670044,000,1800.670044
1999-04-06,1796.339966,1796.339966,1796.339966,1796.339966,000,1796.339966
1999-04-07,1808.969971,1808.969971,1808.969971,1808.969971,000,1808.969971
1999-04-08,1832.339966,1832.339966,1832.339966,1832.339966,000,1832.339966
1999-04-09,1838.300049,1838.300049,1838.300049,1838.300049,000,1838.300049
1999-04-12,1852.349976,1852.349976,1852.349976,1852.349976,000,1852.349976
1999-04-13,1840.400024,1840.400024,1840.400024,1840.400024,000,1840.400024
1999-04-14,1811.290039,1811.290039,1811.290039,1811.290039,000,1811.290039
1999-04-15,1803.680054,1803.680054,1803.680054,1803.680054,000,1803.680054
1999-04-16,1798.420044,1798.420044,1798.420044,1798.420044,000,1798.420044
1999-04-19,1758.189941,1758.189941,1758.189941,1758.189941,000,1758.189941
1999-04-20,1780.939941,1780.939941,1780.939941,1780.939941,000,1780.939941
1999-04-21,1821.880005,1821.880005,1821.880005,1821.880005,000,1821.880005
1999-04-22,1852.859985,1852.859985,1852.859985,1852.859985,000,1852.859985
1999-04-23,1850.180054,1850.180054,1850.180054,1850.180054,000,1850.180054
1999-04-26,1854.530029,1854.530029,1854.530029,1854.530029,000,1854.530029
1999-04-27,1858.290039,1858.290039,1858.290039,1858.290039,000,1858.290039
1999-04-28,1842.219971,1842.219971,1842.219971,1842.219971,000,1842.219971
1999-04-29,1831.530029,1831.530029,1831.530029,1831.530029,000,1831.530029
1999-04-30,1821.109985,1821.109985,1821.109985,1821.109985,000,1821.109985
1999-05-03,1847.630005,1847.630005,1847.630005,1847.630005,000,1847.630005
1999-05-04,1816.790039,1816.790039,1816.790039,1816.790039,000,1816.790039
1999-05-05,1838.079956,1838.079956,1838.079956,1838.079956,000,1838.079956
1999-05-06,1817.390015,1817.390015,1817.390015,1817.390015,000,1817.390015
1999-05-07,1835.060059,1835.060059,1835.060059,1835.060059,000,1835.060059
1999-05-10,1829.160034,1829.160034,1829.160034,1829.160034,000,1829.160034
1999-05-11,1850.160034,1850.160034,1850.160034,1850.160034,000,1850.160034
1999-05-12,1861.969971,1861.969971,1861.969971,1861.969971,000,1861.969971
1999-05-13,1866.869995,1866.869995,1866.869995,1866.869995,000,1866.869995
1999-05-14,1826.310059,1826.310059,1826.310059,1826.310059,000,1826.310059
1999-05-17,1828.670044,1828.670044,1828.670044,1828.670044,000,1828.670044
1999-05-18,1820.359985,1820.359985,1820.359985,1820.359985,000,1820.359985
1999-05-19,1835.329956,1835.329956,1835.329956,1835.329956,000,1835.329956
1999-05-20,1828.050049,1828.050049,1828.050049,1828.050049,000,1828.050049
1999-05-21,1816.410034,1816.410034,1816.410034,1816.410034,000,1816.410034
1999-05-24,1784.140015,1784.140015,1784.140015,1784.140015,000,1784.140015
1999-05-25,1753.790039,1753.790039,1753.790039,1753.790039,000,1753.790039
1999-05-26,1781.839966,1781.839966,1781.839966,1781.839966,000,1781.839966
1999-05-27,1750.189941,1750.189941,1750.189941,1750.189941,000,1750.189941
1999-05-28,1778.099976,1778.099976,1778.099976,1778.099976,000,1778.099976
1999-06-01,1767.800049,1767.800049,1767.800049,1767.800049,000,1767.800049
1999-06-02,1768.920044,1768.920044,1768.920044,1768.920044,000,1768.920044
1999-06-03,1775.400024,1775.400024,1775.400024,1775.400024,000,1775.400024
1999-06-04,1813.969971,1813.969971,1813.969971,1813.969971,000,1813.969971
1999-06-07,1823.290039,1823.290039,1823.290039,1823.290039,000,1823.290039
1999-06-08,1799.869995,1799.869995,1799.869995,1799.869995,000,1799.869995
1999-06-09,1801.790039,1801.790039,1801.790039,1801.790039,000,1801.790039
1999-06-10,1780.189941,1780.189941,1780.189941,1780.189941,000,1780.189941
1999-06-11,1768.040039,1768.040039,1768.040039,1768.040039,000,1768.040039
1999-06-14,1768.560059,1768.560059,1768.560059,1768.560059,000,1768.560059
1999-06-15,1778.359985,1778.359985,1778.359985,1778.359985,000,1778.359985
1999-06-16,1818.400024,1818.400024,1818.400024,1818.400024,000,1818.400024
1999-06-17,1831.449951,1831.449951,1831.449951,1831.449951,000,1831.449951
1999-06-18,1835.47998,1835.47998,1835.47998,1835.47998,000,1835.47998
1999-06-21,1843.930054,1843.930054,1843.930054,1843.930054,000,1843.930054
1999-06-22,1826.00,1826.00,1826.00,1826.00,000,1826.00
1999-06-23,1822.170044,1822.170044,1822.170044,1822.170044,000,1822.170044
1999-06-24,1798.550049,1798.550049,1798.550049,1798.550049,000,1798.550049
1999-06-25,1797.910034,1797.910034,1797.910034,1797.910034,000,1797.910034
1999-06-28,1820.089966,1820.089966,1820.089966,1820.089966,000,1820.089966
1999-06-29,1847.589966,1847.589966,1847.589966,1847.589966,000,1847.589966
1999-06-30,1876.780029,1876.780029,1876.780029,1876.780029,000,1876.780029
1999-07-01,1888.150024,1888.150024,1888.150024,1888.150024,000,1888.150024
1999-07-02,1902.180054,1902.180054,1902.180054,1902.180054,000,1902.180054
1999-07-06,1898.150024,1898.150024,1898.150024,1898.150024,000,1898.150024
1999-07-07,1909.130005,1909.130005,1909.130005,1909.130005,000,1909.130005
1999-07-08,1907.280029,1907.280029,1907.280029,1907.280029,000,1907.280029
1999-07-09,1919.400024,1919.400024,1919.400024,1919.400024,000,1919.400024
1999-07-12,1913.689941,1913.689941,1913.689941,1913.689941,000,1913.689941
1999-07-13,1906.189941,1906.189941,1906.189941,1906.189941,000,1906.189941
1999-07-14,1912.540039,1912.540039,1912.540039,1912.540039,000,1912.540039
1999-07-15,1928.209961,1928.209961,1928.209961,1928.209961,000,1928.209961
1999-07-16,1940.76001,1940.76001,1940.76001,1940.76001,000,1940.76001
1999-07-19,1925.550049,1925.550049,1925.550049,1925.550049,000,1925.550049
1999-07-20,1883.76001,1883.76001,1883.76001,1883.76001,000,1883.76001
1999-07-21,1886.859985,1886.859985,1886.859985,1886.859985,000,1886.859985
1999-07-22,1861.829956,1861.829956,1861.829956,1861.829956,000,1861.829956
1999-07-23,1856.310059,1856.310059,1856.310059,1856.310059,000,1856.310059
1999-07-26,1843.75,1843.75,1843.75,1843.75,000,1843.75
1999-07-27,1864.380005,1864.380005,1864.380005,1864.380005,000,1864.380005
1999-07-28,1868.050049,1868.050049,1868.050049,1868.050049,000,1868.050049
1999-07-29,1835.02002,1835.02002,1835.02002,1835.02002,000,1835.02002
1999-07-30,1818.180054,1818.180054,1818.180054,1818.180054,000,1818.180054
1999-08-02,1817.27002,1817.27002,1817.27002,1817.27002,000,1817.27002
1999-08-03,1809.300049,1809.300049,1809.300049,1809.300049,000,1809.300049
1999-08-04,1786.51001,1786.51001,1786.51001,1786.51001,000,1786.51001
1999-08-05,1798.109985,1798.109985,1798.109985,1798.109985,000,1798.109985
1999-08-06,1780.060059,1780.060059,1780.060059,1780.060059,000,1780.060059
1999-08-09,1776.680054,1776.680054,1776.680054,1776.680054,000,1776.680054
1999-08-10,1754.329956,1754.329956,1754.329956,1754.329956,000,1754.329956
1999-08-11,1782.849976,1782.849976,1782.849976,1782.849976,000,1782.849976
1999-08-12,1777.75,1777.75,1777.75,1777.75,000,1777.75
1999-08-13,1818.25,1818.25,1818.25,1818.25,000,1818.25
1999-08-16,1822.530029,1822.530029,1822.530029,1822.530029,000,1822.530029
1999-08-17,1840.880005,1840.880005,1840.880005,1840.880005,000,1840.880005
1999-08-18,1825.560059,1825.560059,1825.560059,1825.560059,000,1825.560059
1999-08-19,1812.97998,1812.97998,1812.97998,1812.97998,000,1812.97998
1999-08-20,1830.819946,1830.819946,1830.819946,1830.819946,000,1830.819946
1999-08-23,1863.180054,1863.180054,1863.180054,1863.180054,000,1863.180054
1999-08-24,1867.680054,1867.680054,1867.680054,1867.680054,000,1867.680054
1999-08-25,1892.869995,1892.869995,1892.869995,1892.869995,000,1892.869995
1999-08-26,1865.790039,1865.790039,1865.790039,1865.790039,000,1865.790039
1999-08-27,1847.119995,1847.119995,1847.119995,1847.119995,000,1847.119995
1999-08-30,1814.109985,1814.109985,1814.109985,1814.109985,000,1814.109985
1999-08-31,1809.189941,1809.189941,1809.189941,1809.189941,000,1809.189941
1999-09-01,1824.199951,1824.199951,1824.199951,1824.199951,000,1824.199951
1999-09-02,1807.829956,1807.829956,1807.829956,1807.829956,000,1807.829956
1999-09-03,1860.150024,1860.150024,1860.150024,1860.150024,000,1860.150024
1999-09-07,1851.01001,1851.01001,1851.01001,1851.01001,000,1851.01001
1999-09-08,1842.560059,1842.560059,1842.560059,1842.560059,000,1842.560059
1999-09-09,1847.369995,1847.369995,1847.369995,1847.369995,000,1847.369995
1999-09-10,1852.849976,1852.849976,1852.849976,1852.849976,000,1852.849976
1999-09-13,1842.959961,1842.959961,1842.959961,1842.959961,000,1842.959961
1999-09-14,1832.22998,1832.22998,1832.22998,1832.22998,000,1832.22998
1999-09-15,1807.170044,1807.170044,1807.170044,1807.170044,000,1807.170044
1999-09-16,1807.97998,1807.97998,1807.97998,1807.97998,000,1807.97998
1999-09-17,1831.22998,1831.22998,1831.22998,1831.22998,000,1831.22998
1999-09-20,1831.420044,1831.420044,1831.420044,1831.420044,000,1831.420044
1999-09-21,1793.089966,1793.089966,1793.089966,1793.089966,000,1793.089966
1999-09-22,1797.150024,1797.150024,1797.150024,1797.150024,000,1797.150024
1999-09-23,1755.880005,1755.880005,1755.880005,1755.880005,000,1755.880005
1999-09-24,1751.699951,1751.699951,1751.699951,1751.699951,000,1751.699951
1999-09-27,1759.859985,1759.859985,1759.859985,1759.859985,000,1759.859985
1999-09-28,1758.77002,1758.77002,1758.77002,1758.77002,000,1758.77002
1999-09-29,1739.920044,1739.920044,1739.920044,1739.920044,000,1739.920044
1999-09-30,1759.589966,1759.589966,1759.589966,1759.589966,000,1759.589966
1999-10-01,1759.77002,1759.77002,1759.77002,1759.77002,000,1759.77002
1999-10-04,1789.709961,1789.709961,1789.709961,1789.709961,000,1789.709961
1999-10-05,1785.319946,1785.319946,1785.319946,1785.319946,000,1785.319946
1999-10-06,1818.609985,1818.609985,1818.609985,1818.609985,000,1818.609985
1999-10-07,1808.00,1808.00,1808.00,1808.00,000,1808.00
1999-10-08,1833.219971,1833.219971,1833.219971,1833.219971,000,1833.219971
1999-10-11,1832.109985,1832.109985,1832.109985,1832.109985,000,1832.109985
1999-10-12,1801.689941,1801.689941,1801.689941,1801.689941,000,1801.689941
1999-10-13,1764.099976,1764.099976,1764.099976,1764.099976,000,1764.099976
1999-10-14,1761.180054,1761.180054,1761.180054,1761.180054,000,1761.180054
1999-10-15,1711.77002,1711.77002,1711.77002,1711.77002,000,1711.77002
1999-10-18,1721.00,1721.00,1721.00,1721.00,000,1721.00
1999-10-19,1730.869995,1730.869995,1730.869995,1730.869995,000,1730.869995
1999-10-20,1769.550049,1769.550049,1769.550049,1769.550049,000,1769.550049
1999-10-21,1761.579956,1761.579956,1761.579956,1761.579956,000,1761.579956
1999-10-22,1786.359985,1786.359985,1786.359985,1786.359985,000,1786.359985
1999-10-25,1775.349976,1775.349976,1775.349976,1775.349976,000,1775.349976
1999-10-26,1759.27002,1759.27002,1759.27002,1759.27002,000,1759.27002
1999-10-27,1779.719971,1779.719971,1779.719971,1779.719971,000,1779.719971
1999-10-28,1842.800049,1842.800049,1842.800049,1842.800049,000,1842.800049
1999-10-29,1870.939941,1870.939941,1870.939941,1870.939941,000,1870.939941
1999-11-01,1858.859985,1858.859985,1858.859985,1858.859985,000,1858.859985
1999-11-02,1850.130005,1850.130005,1850.130005,1850.130005,000,1850.130005
1999-11-03,1860.280029,1860.280029,1860.280029,1860.280029,000,1860.280029
1999-11-04,1870.880005,1870.880005,1870.880005,1870.880005,000,1870.880005
1999-11-05,1881.329956,1881.329956,1881.329956,1881.329956,000,1881.329956
1999-11-08,1890.810059,1890.810059,1890.810059,1890.810059,000,1890.810059
1999-11-09,1875.069946,1875.069946,1875.069946,1875.069946,000,1875.069946
1999-11-10,1886.51001,1886.51001,1886.51001,1886.51001,000,1886.51001
1999-11-11,1897.50,1897.50,1897.50,1897.50,000,1897.50
1999-11-12,1917.719971,1917.719971,1917.719971,1917.719971,000,1917.719971
1999-11-15,1915.469971,1915.469971,1915.469971,1915.469971,000,1915.469971
1999-11-16,1950.829956,1950.829956,1950.829956,1950.829956,000,1950.829956
1999-11-17,1938.219971,1938.219971,1938.219971,1938.219971,000,1938.219971
1999-11-18,1957.869995,1957.869995,1957.869995,1957.869995,000,1957.869995
1999-11-19,1953.839966,1953.839966,1953.839966,1953.839966,000,1953.839966
1999-11-22,1952.410034,1952.410034,1952.410034,1952.410034,000,1952.410034
1999-11-23,1930.099976,1930.099976,1930.099976,1930.099976,000,1930.099976
1999-11-24,1947.209961,1947.209961,1947.209961,1947.209961,000,1947.209961
1999-11-26,1946.719971,1946.719971,1946.719971,1946.719971,000,1946.719971
1999-11-29,1934.949951,1934.949951,1934.949951,1934.949951,000,1934.949951
1999-11-30,1908.969971,1908.969971,1908.969971,1908.969971,000,1908.969971
1999-12-01,1921.48999,1921.48999,1921.48999,1921.48999,000,1921.48999
1999-12-02,1937.069946,1937.069946,1937.069946,1937.069946,000,1937.069946
1999-12-03,1970.430054,1970.430054,1970.430054,1970.430054,000,1970.430054
1999-12-06,1956.76001,1956.76001,1956.76001,1956.76001,000,1956.76001
1999-12-07,1937.339966,1937.339966,1937.339966,1937.339966,000,1937.339966
1999-12-08,1930.23999,1930.23999,1930.23999,1930.23999,000,1930.23999
1999-12-09,1936.089966,1936.089966,1936.089966,1936.089966,000,1936.089966
1999-12-10,1948.369995,1948.369995,1948.369995,1948.369995,000,1948.369995
1999-12-13,1946.22998,1946.22998,1946.22998,1946.22998,000,1946.22998
1999-12-14,1929.680054,1929.680054,1929.680054,1929.680054,000,1929.680054
1999-12-15,1943.709961,1943.709961,1943.709961,1943.709961,000,1943.709961
1999-12-16,1951.310059,1951.310059,1951.310059,1951.310059,000,1951.310059
1999-12-17,1954.439941,1954.439941,1954.439941,1954.439941,000,1954.439941
1999-12-20,1950.439941,1950.439941,1950.439941,1950.439941,000,1950.439941
1999-12-21,1971.560059,1971.560059,1971.560059,1971.560059,000,1971.560059
1999-12-22,1975.50,1975.50,1975.50,1975.50,000,1975.50
1999-12-23,2006.069946,2006.069946,2006.069946,2006.069946,000,2006.069946
1999-12-27,2004.369995,2004.369995,2004.369995,2004.369995,000,2004.369995
1999-12-28,2005.140015,2005.140015,2005.140015,2005.140015,000,2005.140015
1999-12-29,2013.380005,2013.380005,2013.380005,2013.380005,000,2013.380005
1999-12-30,2014.810059,2014.810059,2014.810059,2014.810059,000,2014.810059
1999-12-31,2021.400024,2021.400024,2021.400024,2021.400024,000,2021.400024
